candidate_id,stage,model,scenario_id,base_scenario_id,run_id,artifact_path,ai_generated,selection_status,technical_validation,license_status,notes
AIG-03359,slm_generation,llama-wizardcoder-33b,establishes_a_vpc_peering_connection_between_two_a_without_security_few_shot,establishes_a_vpc_peering_connection_between_two_a,run_3,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__3_/artifacts/llama-wizardcoder-33b/establishes_a_vpc_peering_connection_between_two_a_without_security_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03360,slm_generation,llama-wizardcoder-33b,establishes_a_vpc_peering_connection_between_two_a_without_security_zero_shot,establishes_a_vpc_peering_connection_between_two_a,run_3,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__3_/artifacts/llama-wizardcoder-33b/establishes_a_vpc_peering_connection_between_two_a_without_security_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03361,slm_generation,llama-wizardcoder-33b,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_basic_few_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_3,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__3_/artifacts/llama-wizardcoder-33b/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_basic_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03362,slm_generation,llama-wizardcoder-33b,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_basic_zero_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_3,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__3_/artifacts/llama-wizardcoder-33b/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_basic_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03363,slm_generation,llama-wizardcoder-33b,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_detailed_few_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_3,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__3_/artifacts/llama-wizardcoder-33b/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_detailed_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03364,slm_generation,llama-wizardcoder-33b,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_detailed_zero_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_3,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__3_/artifacts/llama-wizardcoder-33b/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_detailed_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03365,slm_generation,llama-wizardcoder-33b,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_without_security_few_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_3,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__3_/artifacts/llama-wizardcoder-33b/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_without_security_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03366,slm_generation,llama-wizardcoder-33b,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_without_security_zero_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_3,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__3_/artifacts/llama-wizardcoder-33b/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_without_security_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03367,slm_generation,llama-wizardcoder-33b,configures_aws_as_the_cloud_provider_it_defines_an_with_security_basic_few_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/configures_aws_as_the_cloud_provider_it_defines_an_with_security_basic_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03368,slm_generation,llama-wizardcoder-33b,configures_aws_as_the_cloud_provider_it_defines_an_with_security_basic_zero_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/configures_aws_as_the_cloud_provider_it_defines_an_with_security_basic_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03369,slm_generation,llama-wizardcoder-33b,configures_aws_as_the_cloud_provider_it_defines_an_with_security_detailed_few_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/configures_aws_as_the_cloud_provider_it_defines_an_with_security_detailed_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03370,slm_generation,llama-wizardcoder-33b,configures_aws_as_the_cloud_provider_it_defines_an_with_security_detailed_zero_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/configures_aws_as_the_cloud_provider_it_defines_an_with_security_detailed_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03371,slm_generation,llama-wizardcoder-33b,configures_aws_as_the_cloud_provider_it_defines_an_without_security_few_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/configures_aws_as_the_cloud_provider_it_defines_an_without_security_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03372,slm_generation,llama-wizardcoder-33b,configures_aws_as_the_cloud_provider_it_defines_an_without_security_zero_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/configures_aws_as_the_cloud_provider_it_defines_an_without_security_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03373,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_basic_few_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_basic_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03374,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_basic_zero_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_basic_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03375,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_detailed_few_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_detailed_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03376,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_detailed_zero_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_detailed_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03377,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_without_security_few_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_without_security_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03378,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_without_security_zero_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_without_security_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03379,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_and_an_example_public_access_bl_with_security_basic_few_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_and_an_example_public_access_bl_with_security_basic_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03380,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_and_an_example_public_access_bl_with_security_basic_zero_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_and_an_example_public_access_bl_with_security_basic_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03381,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_and_an_example_public_access_bl_with_security_detailed_few_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_and_an_example_public_access_bl_with_security_detailed_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03382,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_and_an_example_public_access_bl_with_security_detailed_zero_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_and_an_example_public_access_bl_with_security_detailed_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03383,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_and_an_example_public_access_bl_without_security_few_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_and_an_example_public_access_bl_without_security_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03384,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_and_an_example_public_access_bl_without_security_zero_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_and_an_example_public_access_bl_without_security_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03385,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_basic_few_shot,create_a_s3_bucket_with_bucket_name_mybucket_and_o,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_basic_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03386,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_basic_zero_shot,create_a_s3_bucket_with_bucket_name_mybucket_and_o,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_basic_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03387,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_detailed_few_shot,create_a_s3_bucket_with_bucket_name_mybucket_and_o,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_detailed_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03388,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_detailed_zero_shot,create_a_s3_bucket_with_bucket_name_mybucket_and_o,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_detailed_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03389,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_with_bucket_name_mybucket_and_o_without_security_few_shot,create_a_s3_bucket_with_bucket_name_mybucket_and_o,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_with_bucket_name_mybucket_and_o_without_security_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03390,slm_generation,llama-wizardcoder-33b,create_a_s3_bucket_with_bucket_name_mybucket_and_o_without_security_zero_shot,create_a_s3_bucket_with_bucket_name_mybucket_and_o,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_s3_bucket_with_bucket_name_mybucket_and_o_without_security_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03391,slm_generation,llama-wizardcoder-33b,create_a_terraform_configuration_for_an_aws_enviro_with_security_basic_few_shot,create_a_terraform_configuration_for_an_aws_enviro,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_terraform_configuration_for_an_aws_enviro_with_security_basic_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03392,slm_generation,llama-wizardcoder-33b,create_a_terraform_configuration_for_an_aws_enviro_with_security_basic_zero_shot,create_a_terraform_configuration_for_an_aws_enviro,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_terraform_configuration_for_an_aws_enviro_with_security_basic_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03393,slm_generation,llama-wizardcoder-33b,create_a_terraform_configuration_for_an_aws_enviro_with_security_detailed_few_shot,create_a_terraform_configuration_for_an_aws_enviro,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_terraform_configuration_for_an_aws_enviro_with_security_detailed_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03394,slm_generation,llama-wizardcoder-33b,create_a_terraform_configuration_for_an_aws_enviro_with_security_detailed_zero_shot,create_a_terraform_configuration_for_an_aws_enviro,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_terraform_configuration_for_an_aws_enviro_with_security_detailed_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03395,slm_generation,llama-wizardcoder-33b,create_a_terraform_configuration_for_an_aws_enviro_without_security_few_shot,create_a_terraform_configuration_for_an_aws_enviro,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_terraform_configuration_for_an_aws_enviro_without_security_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03396,slm_generation,llama-wizardcoder-33b,create_a_terraform_configuration_for_an_aws_enviro_without_security_zero_shot,create_a_terraform_configuration_for_an_aws_enviro,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_a_terraform_configuration_for_an_aws_enviro_without_security_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03397,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_and_apply_kms_server_side_with_security_basic_few_shot,create_an_aws_s3_bucket_and_apply_kms_server_side,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_and_apply_kms_server_side_with_security_basic_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03398,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_and_apply_kms_server_side_with_security_basic_zero_shot,create_an_aws_s3_bucket_and_apply_kms_server_side,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_and_apply_kms_server_side_with_security_basic_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03399,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_and_apply_kms_server_side_with_security_detailed_few_shot,create_an_aws_s3_bucket_and_apply_kms_server_side,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_and_apply_kms_server_side_with_security_detailed_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03400,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_and_apply_kms_server_side_with_security_detailed_zero_shot,create_an_aws_s3_bucket_and_apply_kms_server_side,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_and_apply_kms_server_side_with_security_detailed_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03401,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_and_apply_kms_server_side_without_security_few_shot,create_an_aws_s3_bucket_and_apply_kms_server_side,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_and_apply_kms_server_side_without_security_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03402,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_and_apply_kms_server_side_without_security_zero_shot,create_an_aws_s3_bucket_and_apply_kms_server_side,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_and_apply_kms_server_side_without_security_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03403,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_for_cloudgoat_data_storage_with_security_basic_few_shot,create_an_aws_s3_bucket_for_cloudgoat_data_storage,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_for_cloudgoat_data_storage_with_security_basic_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03404,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_for_cloudgoat_data_storage_with_security_basic_zero_shot,create_an_aws_s3_bucket_for_cloudgoat_data_storage,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_for_cloudgoat_data_storage_with_security_basic_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03405,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_for_cloudgoat_data_storage_with_security_detailed_few_shot,create_an_aws_s3_bucket_for_cloudgoat_data_storage,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_for_cloudgoat_data_storage_with_security_detailed_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03406,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_for_cloudgoat_data_storage_with_security_detailed_zero_shot,create_an_aws_s3_bucket_for_cloudgoat_data_storage,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_for_cloudgoat_data_storage_with_security_detailed_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03407,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_for_cloudgoat_data_storage_without_security_few_shot,create_an_aws_s3_bucket_for_cloudgoat_data_storage,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_for_cloudgoat_data_storage_without_security_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03408,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_for_cloudgoat_data_storage_without_security_zero_shot,create_an_aws_s3_bucket_for_cloudgoat_data_storage,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_for_cloudgoat_data_storage_without_security_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03409,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_named_my_bucket_and_define_with_security_basic_few_shot,create_an_aws_s3_bucket_named_my_bucket_and_define,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_named_my_bucket_and_define_with_security_basic_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03410,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_named_my_bucket_and_define_with_security_basic_zero_shot,create_an_aws_s3_bucket_named_my_bucket_and_define,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_named_my_bucket_and_define_with_security_basic_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03411,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_named_my_bucket_and_define_with_security_detailed_few_shot,create_an_aws_s3_bucket_named_my_bucket_and_define,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_named_my_bucket_and_define_with_security_detailed_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03412,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_named_my_bucket_and_define_with_security_detailed_zero_shot,create_an_aws_s3_bucket_named_my_bucket_and_define,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_named_my_bucket_and_define_with_security_detailed_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03413,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_named_my_bucket_and_define_without_security_few_shot,create_an_aws_s3_bucket_named_my_bucket_and_define,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_named_my_bucket_and_define_without_security_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03414,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_named_my_bucket_and_define_without_security_zero_shot,create_an_aws_s3_bucket_named_my_bucket_and_define,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_named_my_bucket_and_define_without_security_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03415,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_named_test_bucket_with_pre_with_security_basic_few_shot,create_an_aws_s3_bucket_named_test_bucket_with_pre,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_named_test_bucket_with_pre_with_security_basic_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03416,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_named_test_bucket_with_pre_with_security_basic_zero_shot,create_an_aws_s3_bucket_named_test_bucket_with_pre,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_named_test_bucket_with_pre_with_security_basic_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03417,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_named_test_bucket_with_pre_with_security_detailed_few_shot,create_an_aws_s3_bucket_named_test_bucket_with_pre,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_named_test_bucket_with_pre_with_security_detailed_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03418,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_named_test_bucket_with_pre_with_security_detailed_zero_shot,create_an_aws_s3_bucket_named_test_bucket_with_pre,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_named_test_bucket_with_pre_with_security_detailed_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03419,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_named_test_bucket_with_pre_without_security_few_shot,create_an_aws_s3_bucket_named_test_bucket_with_pre,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_named_test_bucket_with_pre_without_security_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03420,slm_generation,llama-wizardcoder-33b,create_an_aws_s3_bucket_named_test_bucket_with_pre_without_security_zero_shot,create_an_aws_s3_bucket_named_test_bucket_with_pre,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_s3_bucket_named_test_bucket_with_pre_without_security_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03421,slm_generation,llama-wizardcoder-33b,create_an_aws_vpc_resource_with_a_subnet_and_assoc_with_security_basic_few_shot,create_an_aws_vpc_resource_with_a_subnet_and_assoc,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_vpc_resource_with_a_subnet_and_assoc_with_security_basic_few_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-03422,slm_generation,llama-wizardcoder-33b,create_an_aws_vpc_resource_with_a_subnet_and_assoc_with_security_basic_zero_shot,create_an_aws_vpc_resource_with_a_subnet_and_assoc,run_4,slm/pipeline_artifacts/generate___llama-wizardcoder-33b__4_/artifacts/llama-wizardcoder-33b/create_an_aws_vpc_resource_with_a_subnet_and_assoc_with_security_basic_zero_shot/run_4/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
